precio,localidad,tamanio,habitaciones,descripcion,link,descripcion_larga,distrito
359.000,Piso en Pasaje Santa Felicidad Ventas,62,3,Planta 3ª exterior con ascensor,/inmueble/108248697/,"
¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad.
Clikalia presenta este piso ubicado en el barrio de Ventas, en Madrid.
La vivienda está ubicada en la 3 planta exterior con ascensor. Dispone de una superficie total de 62 m², distribuidos en salón y comedor, cocina independie
",ciudad-lineal
264.000,Piso en Calle de María Teresa Sáenz de Heredia Ventas,55,2,Planta 1ª exterior sin ascensor,/inmueble/108089544/,"
PISO EN VENTA DE 55M2 EXTERIOR, 2 DORMITORIOS CON TRASTERO EN LA ELIPA. Compuesto por un dormitorio principal con armario a medida en tonos roble claro y uno individual. Amplio salón con gran ventana que aporta luz natural a todo el entorno. Baño con plato de ducha con mampara y cocina. La finca cuenta con gas natural
",ciudad-lineal
289.900,Piso en Calle de Elfo Quintana,60,2,Planta 2ª exterior sin ascensor,/inmueble/109231352/,"
Piso de 60 m² listo para entrar a vivir.
La vivienda se distribuye en un luminoso salón-comedor, 2 dormitorios (uno doble y otro individual, ambos con armarios empotrados), cocina totalmente equipada con electrodomésticos y un baño completo con plato de ducha. Dispone de ventanas Climalit con doble acristalamiento, sue
",ciudad-lineal
525.000,Piso en San Pascual Madrid,78,1,Planta 1ª exterior con ascensor,/inmueble/108215175/,"
DE SALAS LUXURY HOMES, Ref MAV02800, presenta este bonito piso de 78m2 catastrales, de los cuales, 46m2 pertenecen a la propia vivienda y 28m2 a elementos comunes.
Un exclusivo piso que llama la atención por su luminosidad. Cualquier estancia de la vivienda es pura luz.
MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN ID
",ciudad-lineal
980.000,Piso en Calle de Arturo Soria Costillares,167,3,Planta 1ª exterior con ascensor,/inmueble/109136053/,"
Grupo EXTRA les brinda exclusiva propiedad en calle de Arturo Soria – Pinar de Chamartín. Piso con reforma integral de diseño en acabados de lujo. Un hogar donde la tecnología se funde con el confort y la elegancia en una urbanización privada con acceso directo a GARAJE, PISCINA climatizada y un cuidado jardín comunita
",ciudad-lineal
1.190.000,Dúplex en Colina Madrid,197,3,Planta 2ª exterior con ascensor,/inmueble/107941533/,"
Vivienda impecable, con máximas calidades junto a Arturo Soria. Se compone de dos plantas con una magnífica distribución y luminosidad. Consta de hall recibidor, aseo de invitados, cocina completamente equipada y con zona de tendedero y salón comedor con acceso a una estupenda terraza. En otra planta disfrutamos de dos
",ciudad-lineal
1.150.000,Piso en Costillares Madrid,165,4,Planta 7ª exterior con ascensor,/inmueble/108688135/,"
Lucas Fox presenta este piso de 164 m² construidos según catastro en la tranquila y consolidada calle Caleruega, en Pinar de Chamartín. El piso goza de amplitud, luminosidad y confort. Ofrece cuatro dormitorios, tres cuartos de baño y un amplio salón con la cocina abierta, con abundante luz natural. Además, cuenta con
",ciudad-lineal
339.900,Piso en Calle de Elfo Quintana,60,2,Planta 1ª exterior sin ascensor,/inmueble/109186246/,"
Fabuloso piso en venta de dos dormitorios, completamente reformado hace menos de un año, que combina comodidad y funcionalidad. La vivienda dispone de una cocina equipada, un baño completo y un amplio y luminoso salón. Dispone de aire acondicionado y calefacción tipo eléctrica.
Su ubicación es excelente, a tan solo cin
",ciudad-lineal
525.000,Piso en Calle del Marqués de Portugalete San Pascual,78,1,Planta 1ª exterior con ascensor,/inmueble/107305923/,"
QUARTIERS Expertos Inmobiliarios. Agents Immobiliers Français. Real Estate Services.
Quartiers presenta este fantástico piso en Arturo Soria, ubicado en una urbanización con piscina y zonas verdes. La vivienda cuenta con estupendas calidades de construcción, y el precio de venta incluye 1 plaza de garaje y trastero.
",ciudad-lineal
1.200.000,Piso en Calle de Arturo Baldasano Colina,154,4,Planta 6ª exterior con ascensor,/inmueble/108831880/,"
Amplio piso con terraza, piscina y jardín en Arturo Soria
Se vende espacioso piso de 154 m² situado en el prestigioso barrio de Arturo Soria, una de las zonas residenciales más demandadas de Madrid. Construido en 1972, este inmueble ofrece una base sólida y muchas posibilidades de reforma para crear un hogar totalment
",ciudad-lineal
2.600.000,Casa o chalet independiente en Calle de Pérez Cidón Concepción,370,5,,/inmueble/106406939/,"
Espectacular Casa Independiente
Espectacular Chalet en parcela de cuatrocientos metros cuadrados, dividido en tres plantas. Edificio con ascensor con parada en todas las plantas. Son tres pisos físicamente independientes, con excelentes calidades, todos con amplio salón muy luminoso, cocina, cuarto de baño y amplio dor
",ciudad-lineal
339.900,Piso en Calle de Guillén de Castro Pueblo Nuevo,175,4,Bajo interior sin ascensor,/inmueble/108731182/,"
Magnífica vivienda situada en una de las zonas más codiciadas de Madrid, en la calle Guillén de Castro, Con una distribución inteligente en dos plantas más sótano, esta propiedad combina amplitud, funcionalidad y un toque distintivo que la convierte en una oportunidad única, cuenta con 4 amplias habitaciones, perfectas
",ciudad-lineal
295.000,Piso en Calle de Emilio Ferrari Pueblo Nuevo,72,2,Planta 2ª exterior sin ascensor,/inmueble/108950471/,"
TengoTuCasa presenta este estupendo piso en venta en la calle Emilio Ferrari, ubicado en el distrito de Ciudad Lineal. La vivienda dispone de dos habitaciones, salón, cocina independiente, baño completo, 2 terrazas y tendedero. Cuenta con calefacción y agua caliente central, lo que garantiza una temperatura agradable d
",ciudad-lineal
1.320.000,Dúplex en Calle de Arturo Soria Colina,225,3,Planta 5ª exterior con ascensor,/inmueble/108566247/,"
Presentamos en exclusiva este magnífico dúplex de obra nueva, situado en Arturo Soria, una de las zonas más privilegiadas y cotizadas de Madrid.
Con orientación este, la vivienda se llena de luz natural durante todo el día. Dispone de tres amplios dormitorios y dos baños, cuidadosamente diseñados para ofrecer el máxim
",ciudad-lineal
950.000,Piso en Calle de Ulises San Juan Bautista,114,3,Planta 6ª exterior con ascensor,/inmueble/108815495/,"
MADRID- CALLE ULISES -ARTURO SORIA, piso en venta en Urbanización con piscina y pistas de Padel. Distribuido en 3 dormitorios, 2 baños ( uno en suite principal), salón, terraza, cocina equipada con tendedero y despensa. Edificación de 1990 con ascensor, calefacción individual de gas natural, exterior, soleado, vistas d
",ciudad-lineal
1.200.000,Piso en Colina Madrid,154,4,Planta 6ª exterior con ascensor,/inmueble/108850882/,"
Maravilloso piso para reformar en Arturo Soria
Descubre el potencial de este exclusivo y espacioso piso exterior, distribuido en cuatro dormitorios, tres baños, cocina independiente y gran salón con salida a una terraza con maravillosas vistas.
Además cuenta con una plaza de garaje subterránea y trastero, brindando com
",ciudad-lineal
399.000,Piso en Calle del Marqués de Pico Velasco Concepción,61,2,Planta 2ª exterior sin ascensor,/inmueble/109226376/,"
Luminoso piso exterior con terraza y vistas a Arturo Soria, 2 dormitorios, en Concepción (Ciudad Lineal)
En pleno corazón del barrio de Concepción, en la tranquila Calle del Marqués de Pico Velasco, se encuentra esta luminosa vivienda exterior con terraza, situada en una segunda planta real. Ubicada dentro del distrit
",ciudad-lineal
300.000,Piso en Calle de Taburiente Pueblo Nuevo,85,3,Planta 3ª exterior sin ascensor,/inmueble/108369012/,"
VOhome Quintana, vende piso de 85 m2 tercera planta, calle Taburiente zona de Pueblo Nuevo, distrito de Ciudad Lineal.
Piso exterior muy luminoso con triple orientación sur, este y oeste, consta de hall de entrada, pasillo distribuidor, tres dormitorios con armarios empotrados, amplio salón, cocina independiente, baño
",ciudad-lineal
180.900,Piso en Calle Achuri Pueblo Nuevo,50,2,Bajo exterior sin ascensor,/inmueble/107444856/,"
Piso REFORMADO compuesto por salón-comedor independiente, dormitorio principal, dormitorio individual, cocina amueblada y equipada con electrodomésticos, baño con plato de ducha y hall de entrada. La vivienda cuenta con suelos de tarima flotante, ventanas con sistema de cierre CLIMALIT, agua caliente y calefacción a Ga
",ciudad-lineal
275.000,Piso en Calle de Gutierre de Cetina Pueblo Nuevo,55,2,Planta 2ª exterior sin ascensor,/inmueble/109175560/,"
VOhome Quintana, vende piso en segunda planta de 55 m2, en calle Gutierre de Cetina, zona de Pueblo Nuevo, distrito de Ciudad Lineal.
Piso muy soleado y luminoso, de orientación noroeste distribuido en hall de entrada, pasillo distribuidor, dos dormitorios, amplio salón con terraza cerrada, cocina independiente y baño
",ciudad-lineal
260.000,Piso en Ventas Madrid,52,2,Planta 2ª exterior con ascensor,/inmueble/109136213/,"
AMÂBIT INMOBILIARIA vende esta exclusiva vivienda en Calle San Secundino (Zona Ventas) compuesta de:
-Salón: Espacio cómodo y bien distribuido, ideal como zona de estar y comedor.
-Cocina independiente: Funcional, con buena capacidad de almacenaje y superficie de trabajo.
-Dos habitaciones: Dormitorios amplios que per
",ciudad-lineal
322.000,Piso en Calle de Luis Ruiz Pueblo Nuevo,70,3,Planta 5ª exterior sin ascensor,/inmueble/108661354/,"
PERMONT CONSULTORES PRESENTA:
**Piso Reformado en Venta - Ideal para Familias e Inversores**
¡Descubre este espectacular piso totalmente reformado en la quinta y última planta de un edificio tranquilo! Con una superficie de 70 m², este hogar destaca por su gran luminosidad y vistas despejadas rodeadas de abundante ve
",ciudad-lineal
389.000,Dúplex en Calle de Emilio Gastesi Fernández Quintana,114,3,Planta 3ª exterior con ascensor,/inmueble/109122595/,"
VOhome Quintana, vende dúplex de 114 m2 totales, en tercera planta con ascensor, calle Emilio Gastesi Fernández, frente al polideportivo de La Concepción, distrito de Ciudad Lineal.
Dúplex exterior, muy luminoso, de tres dormitorios con amplias estancias, distribuido en tres plantas.
Primera planta: Hall distribuidor
",ciudad-lineal
585.000,Piso en San Juan Bautista Madrid,103,3,Bajo exterior con ascensor,/inmueble/108523037/,"
VOhome PROPIEDADES ofrece en exclusiva a sus clientes, estupenda vivienda en venta en San Juan Bautista
La vivienda cuenta con acceso directo desde la calle aunque la mayor parte de la casa tiene altura de segunda planta.
La propiedad cuenta con tres amplios dormitorios y dos baños completos, ambos equipados con plat
",ciudad-lineal
398.000,Piso en Calle de Ascao Pueblo Nuevo,97,4,Planta 5ª exterior con ascensor,/inmueble/108670751/,"
CIUDAD LINEAL - PUEBLO NUEVO, Se vende espectacular vivienda completamente exterior situada en la quinta planta de un edificio de ocho alturas de la Calle Ascao.
El piso tiene un amplio recibidor y un pasillo distribuidor por el que accedemos al salón-comedor con acceso a una amplia terraza, cocina con una segunda terr
",ciudad-lineal
335.000,Piso en Calle de Emilio Ferrari Pueblo Nuevo,71,3,Planta 4ª exterior sin ascensor,/inmueble/108960587/,"
VOhome Quintana, vende piso en cuarta planta de 71m2, en calle Emilio Ferrari, zona de Pueblo Nuevo, distrito de Ciudad Lineal.
Piso muy soleado, luminoso con amplias estancias, de orientación oeste, distribuido en hall de entrada, pasillo distribuidor, tres dormitorios con terraza incorporada en dos de ellos, amplio
",ciudad-lineal
775.000,Piso en Costillares Madrid,183,5,Planta 1ª exterior sin ascensor,/inmueble/108626420/,"
¡Tu nuevo hogar te está esperando!
Descubre este amplísimo y luminoso piso, perfecto para quienes buscan espacio, comodidad y una excelente ubicación.
La vivienda cuenta con dos salones conectados, ideales para crear distintas zonas de descanso, trabajo o reuniones familiares, con aire acondicionado y acceso a un balc
",ciudad-lineal
229.000,Piso en Calle de los Hermanos García Noblejas Pueblo Nuevo,61,2,Bajo exterior sin ascensor,/inmueble/108419067/,"
Descubre este encantador piso a estrenar, ideal para quienes buscan comodidad y estilo en una ubicación céntrica. Con una superficie de 61 metros cuadrados, esta propiedad cuenta con dos acogedores dormitorios y un baño completo, perfectos para disfrutar de un hogar funcional y moderno.
El piso ha sido reformado con e
",ciudad-lineal
145.000,Piso en Calle de José María de Pereda Ventas,29,1,Bajo exterior sin ascensor,/inmueble/108955225/,"
VOhome Quintana, vende piso en planta baja de 29 m2, en calle Jose Maria de pereda, zona de Pueblo Nuevo, distrito de Ciudad Lineal.
Piso distribuido salón, cocina, baño y habitacion, todo independiente.
Dispone de calefacción individual.
Excelente ubicación, junto a calle Alcala, en zona comercial con todos los ser
",ciudad-lineal
490.000,Piso en San Pascual Madrid,112,4,Planta 5ª exterior con ascensor,/inmueble/109093300/,"
Magnifica vivienda muy confortable y luminosa en 5ª planta, esquina a tres fachadas Norte - Este - Sur, con mucha entrada de luz natural durante todo el día, muy bien situada en el barrio de San Pascual frente a NOVOTEL M30, entre el Parque de las Avenidas y la calle de Arturo Soria.
Vivienda de 112m² / 102m² constru
",ciudad-lineal
369.000,Piso en Calle de Vicente Espinel Pueblo Nuevo,81,3,Planta 1ª exterior sin ascensor,/inmueble/108430992/,"
Descubre este espectacular piso a estrenar que combina modernidad y confort en cada rincón. Con una superficie de 77 metros cuadrados, este hogar cuenta con tres amplios dormitorios, ideales para familias o para aquellos que buscan espacio adicional para trabajar o recibir visitas.
Los dos baños, diseñados con un esti
",ciudad-lineal
1.200.000,Piso en Colina Madrid,154,4,Planta 6ª exterior con ascensor,/inmueble/108841204/,"
Olisson Club presenta este espacioso piso familiar ubicado en una de las zonas más residenciales y consolidadas de Madrid: el barrio de Colina, en pleno Arturo Soria.
Situado dentro de una urbanización cerrada con vigilancia, esta vivienda ofrece un entorno tranquilo y seguro, perfecto para familias. Las zonas comunes
",ciudad-lineal
360.000,Piso en Avenida Donostiarra Concepción,76,3,Planta 5ª exterior con ascensor,/inmueble/109249242/,"
**Piso en Venta en Avenida Donostiarra, Barrio La Concepción**
Descubre este encantador piso en la Avenida Donostiarra, un lugar ideal para quienes buscan un hogar con potencial. Con 76 m² construidos y 66 m² útiles, este espacio cuenta con 3 acogedores dormitorios, perfectos para descansar y disfrutar de momentos en
",ciudad-lineal
630.000,Dúplex en Calle de Ángel Muñoz San Juan Bautista,110,2,Planta 3ª exterior con ascensor,/inmueble/107686859/,"
DÚPLEX DE DOS DORMITORIOS EN ARTURO SORIA.
Reforma integral en 2020.
La vivienda consta de dos plantas distribuidas en:
Planta calle: hall, salón con cocina americana, aseo de cortesía y almacén.
Primera planta: pasillo distribuidor, dormitorio principal en suite, dormitorio y dos baños
La vivienda dispone de una p
",ciudad-lineal
1.075.000,Piso en Calle de Arturo Soria Costillares,160,5,Planta 9ª exterior con ascensor,/inmueble/107906268/,"
Presentamos exclusivo piso, con cinco dormitorios, tres baños y dos plazas de garaje, moderno, muy luminoso, completamente exterior, en una de las mejores zonas de Madrid,
la zona norte. -
La vivienda se ubica, màs en concreto, en Pinar de Chamartìn, zona muy residencial, pero con todos los servicios a su alcance: re
",ciudad-lineal
360.000,Piso en Calle de Ezequiel Solana 10,87,3,Planta 3ª exterior con ascensor,/inmueble/28336245/,"
Piso reformado en 2008 en buen estado. 3 habitaciones, 1 baño con ducha. Cocina amueblada con electrodomésticos. Aire acondicionado en el salón. Suelo de gres. dispone de terraza exterior no acristalada de 6m2 que da la calle. Finca con ascensor.
No atiendo a agencias inmobiliarias, gestores patrimoniales, ni a gestore
",ciudad-lineal
270.000,Piso en Calle de San Telesforo Pueblo Nuevo,69,3,Planta 3ª exterior sin ascensor,/inmueble/109253897/,"
Housfy vende piso directamente del propietario en Ciudad Lineal, Madrid, una vivienda luminosa y ubicada en un entorno idóneo para disfrutarlo.
-3ª planta exterior en la finca bien conservada de 1960.
-Acogedor piso de 69 m² en Pueblo Nuevo, con superficie verificada por la Dirección General de Catastro.
-Perfecta dis
",ciudad-lineal
345.000,Estudio en Calle de Rafael Bergamín 20,Planta,59,,/inmueble/108790849/,"
inmoversion es la mejor opción para propietarios y compradores. No cobramos NADA al comprador y al propietario una tarifa fija. Somos la inmobiliaria sin comisión líder en la zona.
Vivienda situada en el DISTRITO DE CIUDAD LINEAL, en la mejor zona de SAN JUAN BAUTISTA.
Los dueños de esta vivienda han decidido poner
",ciudad-lineal
375.000,Piso en Avenida del Marqués de Corbera Ventas,71,3,Planta 2ª exterior con ascensor,/inmueble/109250015/,"
LLAMA Y VEN A VERLO. PISO A ESTRENAR EN SEGUNDA PLANTA en calle Luis Piernas a 1’ de Marqués de Corbera, TOTALMENTE EXTERIOR CON 3 HABITACIONES CON ASCENSOR Y EDIFICIO FINCA RENOVADAS. CUENTA CON TERRAZA EXTERIOR A ZONAS VERDES A 3’ DEL METRO CAMINANDO Y A 1’ DE CALLE PRINCIPAL
Te presentamos este fantástico piso reci
",ciudad-lineal
579.000,Piso en Calle Germán Pérez Carrasco 40,82,3,Planta 1ª exterior con ascensor,/inmueble/109093096/,"
¡Últimas Unidades!
Pisos y áticos de 2 y 3 dormitorios.
ALMA GPC-40. Extraordinario edificio en la calle Germán Pérez Carrasco nº 40. A sólo una manzana de la calle Alcalá, muy bien comunicado por metro (Pueblo Nuevo, líneas 5 y 7) y autobuses (líneas 38, 109, 113 y N5). Situado en un barrio con todo tipo de comercio
",ciudad-lineal
629.000,Piso en Calle Germán Pérez Carrasco 40,86,3,Planta 2ª exterior con ascensor,/inmueble/109093041/,"
¡Últimas Unidades!
Pisos y áticos de 2 y 3 dormitorios.
ALMA GPC-40. Extraordinario edificio en la calle Germán Pérez Carrasco nº 40. A sólo una manzana de la calle Alcalá, muy bien comunicado por metro (Pueblo Nuevo, líneas 5 y 7) y autobuses (líneas 38, 109, 113 y N5). Situado en un barrio con todo tipo de comercio
",ciudad-lineal
307.540,Piso en Calle de Marcelino Álvarez Ventas,54,2,Planta 3ª exterior sin ascensor,/inmueble/109255947/,"
¿Buscas tu primera vivienda, un piso exterior con luz y terraza, o una inversión segura?
En Arteana sabemos lo importante que es encontrar ese hogar especial o la inversión perfecta. Por eso te presentamos este piso reformado en 2021, ubicado en una de las zonas mejor comunicadas de Madrid, con metro y autobuses prácti
",ciudad-lineal
830.000,Piso en San Pascual Madrid,143,2,Planta 12ª exterior con ascensor,/inmueble/109051493/,"
Exclusivo piso con terrazas, piscina y zonas deportivas en el corazón de Ciudad Lineal.
Engel & Völkers presenta esta propiedad en el corazón de Ciudad Lineal. Vivienda de 143 metros construidos con 106 metros útiles, con luz natural y vistas abiertas. Destaca por su amplitud y una distribución pensada para el confort
",ciudad-lineal
559.000,Ático en Calle Germán Pérez Carrasco 40,55,2,Planta 3ª exterior con ascensor,/inmueble/106862966/,"
¡Últimas Unidades!
Pisos y áticos de 2 y 3 dormitorios.
ALMA GPC-40. Extraordinario edificio en la calle Germán Pérez Carrasco nº 40. A sólo una manzana de la calle Alcalá, muy bien comunicado por metro (Pueblo Nuevo, líneas 5 y 7) y autobuses (líneas 38, 109, 113 y N5). Situado en un barrio con todo tipo de comercio
",ciudad-lineal
539.000,Piso en Avenida de Badajoz San Pascual,105,2,Planta 3ª exterior con ascensor,/inmueble/108573966/,"
¡Oportunidad piso en el barrio San Pascual!
Este encantador piso de 105m² construidos, distribuido en 2 dormitorios, Salón con terraza exterior, Cocina con terraza, 2 baños uno de ellos en suite, se encuentra en una ubicación inmejorable cerca de la Calle Arturo Soria. Ideal para quienes buscan comodidad, esta viviend
",ciudad-lineal
379.000,Piso en Plaza de la Orotava Pueblo Nuevo,83,3,Planta 1ª exterior con ascensor,/inmueble/109095219/,"
¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad.
Clikalia presenta este piso ubicado en el barrio de Pueblo Nuevo, en Madrid.
La vivienda está ubicada en la 1 planta exterior con ascensor. Dispone de una superficie total de 83 m², distribuidos en salón y comedor, cocina inde
",ciudad-lineal
585.000,Piso en Calle Germán Pérez Carrasco Quintana,89,3,Planta 2ª interior con ascensor,/inmueble/108589085/,"
¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad.
Clikalia presenta este piso ubicada en el barrio de Quintana, en Madrid.
La vivienda está ubicada en la 2 planta patio interior con ascensor. Dispone de una superficie total de 89 m², distribuidos en salón y comedor, cocina in
",ciudad-lineal
325.000,Piso en Calle de los Urquiza Pueblo Nuevo,75,3,Planta 4ª interior con ascensor,/inmueble/108855079/,"
¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad.
Clikalia presenta este piso ubicado en el barrio de Pueblo Nuevo, en Madrid.
La vivienda está ubicada en la 4 planta interior con ascensor. Dispone de una superficie total de 75 m², distribuidos en salón y comedor, cocina inde
",ciudad-lineal
460.000,Piso en Calle de Emilio Gastesi Fernández Quintana,70,3,Planta 4ª exterior con ascensor,/inmueble/108322539/,"
¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad.
Clikalia presenta este piso ubicado en el barrio de Quintana, en Madrid.
La vivienda está ubicada en la 4 planta exterior con ascensor. Dispone de una superficie total de 70 m², distribuidos en salón y comedor, cocina independ
",ciudad-lineal
1.750.000,Piso en Calle de Añastro Atalaya,346,5,Planta 4ª exterior con ascensor,/inmueble/108146730/,"
Fabuloso ático duplex en Arturo Soria - Atalaya
Engel & Völkers nos ofrece en esta ocasión un exclusivo piso en última planta, en muy buen estado, en una de las mejores zonas de Arturo Soria -Atalaya. Es un edificio de 1985 de obra vista con pizarra, muy característico de la zona. A destacar la amplitud en el más profu
",ciudad-lineal
194.900,Piso en Calle de Ascao Pueblo Nuevo,60,2,Bajo interior sin ascensor,/inmueble/107545141/,"
TengoTuCasa presenta este piso compuesto por 2 dormitorios, salón diáfano con integración de una espectacular cocina de diseño y baño. El salón destaca por su amplitud, la cocina está totalmente equipada y dispone de ventana, no solo da una luz natural a la estancia si no que goza de ventilación cruzada, los dormitorio
",ciudad-lineal
