precio,localidad,tamanio,habitaciones,descripcion,link,descripcion_larga,distrito
745.000,Piso en Calle de Esparteros Sol,140,5,Planta 3ª interior con ascensor,/inmueble/108361180/,"
Amplio piso en el centro de Madrid
Engel&Völkers presenta esta vivienda interior, ubicada en pleno corazón del centro de Madrid, a pocos metros de la Plaza Mayor, del mercado de San Miguel y de la Puerta del Sol.
El inmueble tiene 140 m2 construidos, está en una tercera planta de una finca típica de la zona, con un amplio portal y unas escaleras comunes de carpintería de madera, dispone de ascensor y de conserje.
La vivienda dispone de un hall distribuidor, un salón comedor y cocina. La zona íntima está compuesta de 5 dormitorios y un baño co
",centro
850.000,Piso en Calle de Luis Vélez de Guevara Lavapiés-Embajadores,145,3,Planta 3ª exterior con ascensor,/inmueble/108564817/,"
Dúplex a reformar en Embajadores con garaje opcional
Engel&Völkers comercializa este dúplex en el que su nuevo propietario podrá diseñar la casa de sus sueños. Se encuentra ubicada nuestra propiedad en la planta tercera de un edificio remodelado en su integridad en 1987, del actual barrio de Embajadores. Dispone de una superficie total de 145 metros cuadrados incluidos los elementos comunes, según Catastro. En la planta primera encontramos un salón comedor de buenas dimensiones con dos balcones a calle muy tranquila, cocina independiente y dos
",centro
1.700.000,Piso en Plaza del Conde de Barajas Palacio,190,4,Planta 2ª exterior con ascensor,/inmueble/109092892/,"
GILMAR Consulting Inmobiliario pone a su disposición exclusiva vivienda en la emblemática Plaza del Conde de Barajas, en el barrio de Palacio.
En el distrito Centro de Madrid se encuentra situada este majestuoso piso de 190 m², una joya arquitectónica que combina la elegancia de principios del siglo XX con las comodidades modernas. Construido en 1910, este inmueble destaca por su luminosidad, sus amplios espacios y su imponente mirador clásico metálico con estructuras acristaladas, que ofrece unas vistas espectaculares de toda la plaza.
Desde
",centro
1.495.000,Piso en Calle de Noblejas Palacio,164,3,Planta 2ª exterior con ascensor,/inmueble/105036254/,"
¡Exclusivo Piso en Venta en el Corazón de Madrid!
Este impresionante piso de 164 m² combina elegancia, confort y una ubicación inmejorable, ideal para quienes buscan vivir en una vivienda de alta calidad y con historia. Además, ha sido completamente reformado y está listo para estrenar, con acabados y mobiliario totalmente nuevos que garantizan calidad, funcionalidad y un estilo impecable.
Alojado en un magnífico edificio en el corazón de Madrid, construido en 1834 y con casi dos siglos de historia, este inmueble aporta un carácter y un valor
",centro
850.000,Ático en Calle de las Aguas Palacio,106,2,Planta 4ª exterior con ascensor,/inmueble/108324155/,"
**Exclusivo ático en el emblemático barrio de Palacio, Madrid**
Descubre este magnífico ático de 98m2 en uno de los enclaves más históricos y codiciados de Madrid. Este elegante inmueble cuenta con 2 dormitorios, 1 baño, una cocina completamente equipada y un salón independiente bañado por luz natural gracias a su orientación este. Su diseño exterior y su impecable estado de conservación lo convierten en un refugio perfecto para quienes buscan un hogar sofisticado y listo para entrar a vivir.
La finca, construida en 1940, es un ejemplo de a
",centro
1.550.000,Piso en Malasaña-Universidad Madrid,210,3,Planta 2ª exterior con ascensor,/inmueble/108574393/,"
Ideal para transformar en lujo sofisticado en la calle Fuencarral
Engel & Völkers le da la bienvenida a un exclusivo piso de 210 metros cuadrados situado en el corazón de Madrid, en el área peatonal de la emblemática calle Fuencarral, a dos pasos de Gran Vía.
Este magnífico inmueble, construido en 1880, ofrece un espacio habitable de 190 metros cuadrados, distribuidos en tres amplias habitaciones y dos elegantes baños, uno de ellos en suite. Aunque requiere rehabilitación, su potencial para convertirse en una joya de lujo es innegable.
Al ser
",centro
1.790.000,Piso en Calle Mayor Palacio,177,3,Planta 3ª exterior con ascensor,/inmueble/109013245/,"
Descubre el lujo y la elegancia en el corazón de Madrid con este exclusivo piso ubicado en el prestigioso barrio de Palacio, en el distrito Centro. Con una superficie construida de 177 m², esta vivienda se presenta como una joya arquitectónica que combina la historia y el encanto de la zona con una reforma moderna y exquisita. Su precio de 1.700. 000 euros refleja la calidad, el diseño y la ubicación privilegiada de este inmueble.
La propiedad cuenta con tres amplios dormitorios y dos baños cuidadosamente diseñados, ideales para satisfacer las
",centro
1.495.000,Piso en Calle de Noblejas Palacio,164,3,Planta 2ª exterior con ascensor,/inmueble/105521069/,"
Exclusiva propiedad en el corazón del Madrid de los Austrias
Engel & Völkers presenta esta exclusiva propiedad situada en el corazón del Madrid de los Austrias. A su excelente ubicación, en un edificio clásico de 1.834 con fachada de sillería íntegramente restaurado en 1.989, se suman el confort y la elegancia de su reforma integral de acabados de alta calidad.
Traspasando el umbral nos encontramos con la espaciosa zona pública, dividida en cuatro ambientes diferenciados. En primer término, nos encontramos con la cocina abierta. De un blanco
",centro
850.000,Piso en Calle de las Aguas Palacio,106,2,Planta 4ª exterior con ascensor,/inmueble/108538807/,"
Coqueta y luminosa propiedad con terraza en La Latina
Engel & Völkers presenta esta luminosa y coqueta propiedad en el corazón del popular barrio de La Latina.
Se trata de una propiedad exterior practicamente en su totalidad y se encuentra en la quarta planta con acsesor de una finca clásica de Madrid de los Austrias.
La vivienda cuenta con una superficie construida total aproximada de 90m² y 16m² de terraza, distribuida en torno a recibidor y salón amplio, a todo ello se le suma a la terraza que está perfectamente integrada. El dormitorio p
",centro
1.250.000,Piso en Malasaña-Universidad Madrid,128,2,Planta 1ª exterior con ascensor,/inmueble/108788502/,"
Piso Reformado con dos Balcones en San Bernardo
Engel & Völkers presenta: Diseño, Historia y Exclusividad.
Te invitamos a descubrir una joya arquitectónica en uno de los barrios más vibrantes y cotizados de Madrid. Este espectacular piso de diseño, completamente renovado a estrenar, se encuentra en un edificio histórico rehabilitado, fusionando el encanto de la arquitectura clásica con el confort contemporáneo.
Ubicado en una de las calles más amplias y arboladas de Universidad, epicentro del arte, la cultura y el ocio madrileño, este exclusiv
",centro
